param,value,seed,utility,cost,budget,deadline,n_calls,budget_violated,deadline_violated
gamma,1.5,2,0.33610155993322943,8.029394160946799,156.58615518494946,19.97548517517516,6,0,0
gamma,1.5,3,0.10209414640196823,7.323657781711118,136.2309745196734,19.650628778317614,6,0,0
gamma,1.5,4,0.3590234530178037,8.329641002348604,132.31272111400077,19.79342774223062,6,0,0
gamma,1.5,5,0.09805393766406834,11.506409213418214,147.05972591293465,19.14336782762508,6,0,0
gamma,1.5,6,0.8783451614443851,26.68682605366053,139.69312320608722,19.612370966370783,20,0,0
gamma,1.5,7,0.6980531441175645,26.71451744221565,147.44796454127436,18.672723574132576,19,0,0
gamma,1.5,8,0.20143298023395784,7.266461384995501,138.58735122261368,19.137566652168804,6,0,0
gamma,1.5,9,0.9999818422319509,22.700636541945933,133.38398595011432,19.821031113287482,19,0,0
gamma,1.5,10,0.9695703721631783,39.4979217648629,143.11958792128553,19.65279487127347,21,0,0
gamma,1.5,11,0.9757324543860225,36.141782336071145,134.78595885866568,19.70399849691814,20,0,0
gamma,1.5,12,0.8350498564034239,39.69831983027235,144.08241060501874,19.983998108037294,18,0,0
gamma,1.5,13,0.19567011587922267,24.9483300623831,141.25238060669733,18.564417772256576,6,0,0
gamma,1.5,14,0.9957728471948538,93.10181392132219,119.14799029758734,19.901151569266123,16,0,0
gamma,1.5,15,0.42806787207481345,15.89432483828838,136.8001088136656,19.723367841027954,12,0,0
gamma,1.5,16,0.9999929062464954,31.067048861978524,146.00741051853828,19.576310865175152,22,0,0
gamma,1.5,17,0.23096139104016244,8.106524656465972,154.87063824248295,19.74497766324033,6,0,0
gamma,1.5,18,0.33377503759428173,11.979384717869296,130.699928777756,19.827031385487675,6,0,0
gamma,1.5,19,0.9961854471981725,34.50906685761461,121.22410335947598,19.88745378258813,19,0,0
gamma,1.5,20,0.9977724140088611,31.81333014073143,124.77894967343998,19.65910885576367,13,0,0
gamma,1.5,21,0.9941209710272355,34.26654560503239,128.25521086458352,19.247260488731335,21,0,0
gamma,1.5,22,0.8819700590285804,22.502969918236023,134.54039891743395,19.832149970772864,20,0,0
gamma,1.5,23,0.9999920363799647,77.7962990434126,135.3947677252724,19.69535053092027,22,0,0
gamma,1.5,24,0.3047661831475291,8.383475075285457,135.00427745129699,19.614722717080074,6,0,0
gamma,1.5,25,0.9629960018218365,19.746391940052277,143.66966135725963,19.39702754036899,17,0,0
gamma,1.5,26,0.9771263049186657,21.028088709281658,136.5704791306757,19.579568731008866,15,0,0
gamma,1.5,27,0.9654547076606098,11.072486780466411,134.95032368918623,19.84348215471821,12,0,0
gamma,1.5,28,0.808423289132919,33.17851692379323,138.252623303299,19.562090042823705,15,0,0
gamma,1.5,29,0.09939367804948995,7.933711043602612,152.93448914450616,19.683913472146173,6,0,0
gamma,1.5,30,0.14129583664209522,5.675493634838613,156.45021199538476,18.678450596442378,6,0,0
gamma,1.5,31,0.951996763642769,46.690383266727345,135.475040301348,19.847527790543516,17,0,0
gamma,1.5,32,0.9786054444409349,23.893987370288187,135.73936233844623,19.573265581309528,15,0,0
gamma,1.5,33,0.9702670989932278,21.440464088753725,134.94901233414305,19.71557517119659,17,0,0
gamma,1.5,34,0.9510712495760347,39.422579322086094,142.0806468786862,19.045231524710577,24,0,0
gamma,1.5,35,0.9997269808793319,29.906123843610185,135.17460888897185,19.635156879604985,19,0,0
gamma,1.5,36,0.5984193651568206,20.864696848906053,144.38604791302865,19.490082491656388,13,0,0
gamma,1.5,37,0.1694780062068636,8.488246211818339,144.4964148602826,19.051000376845586,6,0,0
gamma,1.5,38,0.9145042039070677,33.276360797520574,145.25734797091178,19.478176144837914,19,0,0
gamma,1.5,39,0.8605643910830579,16.245669976655,146.50731406166713,19.92606151861738,10,0,0
gamma,2.0,0,0.4779931489357886,44.039173724809935,146.7015465184269,19.43881071514074,18,0,0
gamma,2.0,1,0.9827017154474448,49.97023114670394,155.26605390517375,19.95860223325014,20,0,0
gamma,2.0,2,0.14141755685913893,9.011569660705842,139.3053129421512,19.961476339723152,6,0,0
gamma,2.0,3,0.9948856800215877,37.41564709676826,146.80800010327164,19.694949187236617,24,0,0
gamma,2.0,4,0.9996463359969562,40.55398359361932,155.35214233391727,19.861254926140532,14,0,0
gamma,2.0,5,0.912278027097195,85.06592590873875,157.72414658684337,18.875183969511813,34,0,0
gamma,2.0,6,0.664114520897819,30.756090880631486,134.60169059456075,19.929287199529252,19,0,0
gamma,2.0,7,0.28030014419376725,9.452338783039842,142.13062395697494,19.562287145190492,6,0,0
gamma,2.0,8,0.9999497442378006,38.13160955137437,150.62498996553043,19.692202506527146,20,0,0
gamma,2.0,9,0.9874128053222176,34.11268794188148,114.8383757186248,18.922209427143045,15,0,0
gamma,2.0,10,0.09634678827985044,7.154094401952301,153.35299153967787,19.698546672940928,6,0,0
gamma,2.0,11,0.09141876841158969,7.89703975347689,144.55762379306444,19.973725562010326,6,0,0
gamma,2.0,12,0.9754532361401936,22.942072683007034,138.8671852552159,19.656389718435157,16,0,0
gamma,2.0,13,0.983754874147529,40.36488900260399,160.52541401119177,19.284379765289504,15,0,0
gamma,2.0,14,0.28389702710330444,9.883055972925138,133.40489497426537,19.467484444822535,6,0,0
gamma,2.0,15,0.976454336561891,14.345841105996929,133.50154748126366,19.75233864371059,10,0,0
gamma,2.0,16,0.9697705251546961,45.6262011846412,135.83090143305026,19.931685221879164,19,0,0
gamma,2.0,17,0.9989752825066655,29.861835534042434,141.32989298307575,19.320835812732923,18,0,0
gamma,2.0,18,0.9998429882056431,31.493292937679794,154.13547937643358,19.937629189506097,20,0,0
gamma,2.0,19,0.20976979092904835,12.926758445619027,140.6509682507665,19.44360247398343,6,0,0
gamma,2.0,20,0.10386604923455212,7.291344622610389,133.4663012970662,19.532634913514524,6,0,0
gamma,2.0,21,0.9971071109571672,39.94603159332109,141.45350485919863,19.85394962208569,17,0,0
gamma,2.0,22,0.9993467366051962,33.65996798095486,130.4526582617734,19.9397127047428,18,0,0
gamma,2.0,23,0.301152833017044,15.591827628392416,149.84393310418403,19.857321280974595,6,0,0
gamma,2.0,24,0.7512963903601044,69.38882379311585,125.59573336853276,19.577368349247198,14,0,0
gamma,2.0,25,0.987319520744931,29.540701659174527,137.2268430002052,19.856942486151592,15,0,0
gamma,2.0,26,0.25428991031053993,15.913910273380646,138.58740973656714,18.650251090774837,6,0,0
gamma,2.0,27,0.39445784309610943,9.10883052677674,134.41145424804955,19.8605795160436,6,0,0
gamma,2.0,28,0.991733674052714,54.40925120482048,145.74816603029063,19.387182260075264,24,0,0
gamma,2.0,29,0.9802131138889592,28.51065860024999,138.4796394457612,19.49911958603361,15,0,0
gamma,2.0,30,0.9926951394454537,35.98793902068822,151.42914165155005,19.843173261084143,18,0,0
gamma,2.0,31,0.9995171490473241,64.27356363169649,130.68269576355854,19.934893349354684,27,0,0
gamma,2.0,32,0.9972161737161209,28.36270618066838,131.2309113317103,19.734308714774894,19,0,0
gamma,2.0,33,0.9325148484893165,41.32161051567813,128.54276008803407,19.954202813803327,19,0,0
gamma,2.0,34,0.9999034770524383,45.98426121186101,150.2155310072712,19.674756210900647,25,0,0
gamma,2.0,35,0.99913745440978,47.10488536748218,138.97917682332923,19.02263448232335,19,0,0
gamma,2.0,36,0.1944849470606934,9.356345736917152,150.50895288892846,19.607537483387052,6,0,0
gamma,2.0,37,0.08158647529203633,7.183286747289764,137.7534153442736,19.116984756681028,6,0,0
gamma,2.0,38,0.9502876891531368,44.25924933633157,152.93721895734353,19.986004182776284,19,0,0
gamma,2.0,39,0.9149643761523063,36.320271727124144,137.47865682120587,18.583656380747,19,0,0
gamma,2.5,0,0.9444254689589363,19.16974668378106,140.11441922717404,18.63073562936799,12,0,0
gamma,2.5,1,0.8418347160237566,69.80093085597728,127.65885354979507,19.914815710892732,21,0,0
gamma,2.5,2,0.9731840539400838,44.4146795227507,144.5284072090668,19.468289985977368,20,0,0
gamma,2.5,3,0.18240028149359122,8.895543463901571,152.58786822966394,19.98889374840304,6,0,0
gamma,2.5,4,0.8658340641706779,45.0589050958441,121.07619923029543,19.9048808793039,20,0,0
gamma,2.5,5,0.7263946861284889,26.916885375441026,127.47174772860491,19.870734992984897,14,0,0
gamma,2.5,6,0.9999782049339568,52.92791049627694,155.87472697341,19.940880398916335,18,0,0
gamma,2.5,7,0.3278453103709349,11.125774623893124,143.77496919501667,19.52150223376275,6,0,0
gamma,2.5,8,0.000578299116984593,11.575831405315354,147.98459136674236,19.535118505701668,6,0,0
gamma,2.5,9,0.29718749242162434,10.039189572687508,135.85423551853344,19.95861554464913,6,0,0
gamma,2.5,10,0.27515219214712094,11.12848052952904,134.79591154316677,19.63588646518128,6,0,0
gamma,2.5,11,0.9997394299858656,45.71927771261213,143.9244483239114,19.616898481089066,25,0,0
gamma,2.5,12,0.9522292434560378,45.32049943190702,143.37233127864565,19.97148329946187,17,0,0
gamma,2.5,13,0.8539831814917341,46.53876716516612,131.9452669569805,18.902027861344656,14,0,0
gamma,2.5,14,0.04063990572738907,9.91650760847152,143.64642550386256,19.981846987563667,6,0,0
gamma,2.5,15,0.9972234021850227,50.397982203835646,145.47842121852327,19.725874483189905,24,0,0
gamma,2.5,16,0.9985517611658632,42.62288786593032,133.26299080557806,19.748629920480397,21,0,0
gamma,2.5,17,0.9997458693289549,28.807011156814937,142.17266507316222,19.980344988372764,15,0,0
gamma,2.5,18,0.9999628106031557,60.734620962774244,111.71944547582414,19.496024059994856,22,0,0
gamma,2.5,19,0.18468406116915337,20.26485201533333,141.45104181020218,19.67697326947862,6,0,0
gamma,2.5,20,0.9997687110682872,46.98791268969357,128.16147249691298,19.183380007047962,21,0,0
gamma,2.5,21,0.2927764007640812,10.359514052341963,132.96524149560378,19.793625343587706,6,0,0
gamma,2.5,22,0.8359186931661398,42.48484740655516,131.97445644799302,19.732081562399127,20,0,0
gamma,2.5,23,0.9999995449816184,76.35941037300852,144.16220544917385,19.800616638489668,30,0,0
gamma,2.5,24,0.9751240706801934,21.91565176713191,153.49117942861247,19.557572683952355,11,0,0
gamma,2.5,25,0.17727709805361735,6.285883706975722,134.68262763026902,19.95820506790716,6,0,0
gamma,2.5,26,0.05808718792061063,14.109358321381926,137.9473822082208,19.852195879139295,6,0,0
gamma,2.5,27,0.8547844114939467,40.880676673751246,130.46349941323277,19.813943760154554,19,0,0
gamma,2.5,28,0.3257750796874346,14.29725245246801,143.69691285496998,19.946125060289653,6,0,0
gamma,2.5,29,0.9986170406198643,24.532784110688162,140.98590741824768,18.05403276555166,15,0,0
gamma,2.5,30,0.1492694466241925,10.565073379649258,156.83039497475983,19.876773507431047,6,0,0
gamma,2.5,31,0.9999724793904681,62.95387888801017,131.08797906652208,19.85650181049986,26,0,0
gamma,2.5,32,0.21928334909737235,17.723864038958908,140.29865513800553,19.758500501401947,6,0,0
gamma,2.5,33,0.9986349191545165,25.30895447549478,130.41736949998668,17.083767105019458,15,0,0
gamma,2.5,34,0.8894264035921904,32.21188443293937,135.8306904113138,19.683761852646487,16,0,0
gamma,2.5,35,0.8932922572763401,46.40206761958232,124.80720663323878,19.601747058842378,24,0,0
gamma,2.5,36,0.20543854634853576,9.891739952809772,149.62391394243386,19.93284213123858,6,0,0
gamma,2.5,37,0.9805711560895878,44.02307947387947,140.96595160249407,19.93538614913553,22,0,0
gamma,2.5,38,0.9423012873457994,39.91549576458634,151.6162026949238,19.135178242640116,18,0,0
gamma,2.5,39,0.9896138491027843,38.70514067815365,134.40364467879638,19.664715045529928,10,0,0
gamma,3.0,0,0.1349085940518825,9.534382347423216,144.78163028922475,19.52187226650996,6,0,0
gamma,3.0,1,0.6834560488571374,52.590560454260554,124.56164350793134,19.826310671703176,22,0,0
gamma,3.0,2,0.9999612102087064,64.92604265144786,141.99800631223673,19.472992321766338,25,0,0
gamma,3.0,3,0.9999744825953617,65.27655427843007,127.5968320183438,19.90273227433346,22,0,0
gamma,3.0,4,0.35108471197957025,9.07456332307431,137.46144361731348,19.941877114189573,6,0,0
gamma,3.0,5,0.995934506600173,73.29662725210278,137.30041933567335,19.864759890094,27,0,0
gamma,3.0,6,0.4287202313240671,36.75756739052738,136.51125914233958,19.993158510085767,12,0,0
gamma,3.0,7,0.9995382405481081,63.23050221932507,144.65370870421881,19.427809300349203,25,0,0
gamma,3.0,8,0.9920297422614633,43.444872757623386,123.31594585492432,19.887287692200424,19,0,0
gamma,3.0,9,0.9997840029731846,33.161692388768046,150.19072667675397,18.265840899862578,16,0,0
gamma,3.0,10,0.9999999966403297,89.29133322064922,135.45074737103806,18.539479514760423,38,0,0
gamma,3.0,11,0.9994420367747043,124.87440111736419,140.41420692551338,19.53057744034077,23,0,0
gamma,3.0,12,0.22086883543812486,14.072153360505247,128.07996810158622,19.75953749245949,6,0,0
gamma,3.0,13,0.9999313494348088,61.259166387093124,143.79159411889643,19.929298902987227,18,0,0
gamma,3.0,14,0.9774619156271896,52.29817364747184,151.31505075520636,19.69232741105234,22,0,0
gamma,3.0,15,0.10210830984005081,11.166085737083218,138.7820766309309,19.96850260462047,6,0,0
gamma,3.0,16,0.8995441422828429,56.07448689367293,117.99709377611805,19.81860040093275,22,0,0
gamma,3.0,17,0.3189440891787867,9.182826911984513,134.47683647941227,19.898489051964848,6,0,0
gamma,3.0,18,0.974099756870985,44.4838063266506,139.64030362665414,19.818086934369806,15,0,0
gamma,3.0,19,0.23449238927530858,12.652707031165082,152.8146990420525,18.96681131462224,6,0,0
gamma,3.0,20,0.9987289268417542,44.96922964533725,138.1453775618204,19.64366982900565,18,0,0
gamma,3.0,21,0.9991147150484888,47.76512698453848,126.24479958557481,19.025090208263823,17,0,0
gamma,3.0,22,0.9898613908638554,62.58526164915993,149.06899520512312,19.548334801463188,23,0,0
gamma,3.0,23,0.9998339362332408,36.793701716876484,157.57992701895517,19.284356443410303,18,0,0
gamma,3.0,24,0.8873070274420759,46.67935141544026,128.74649773057203,19.79736754674264,19,0,0
gamma,3.0,25,0.9999862425127127,43.73239952313549,129.56410424967277,19.283247753802453,18,0,0
gamma,3.0,26,0.7311653449520663,44.315185600474614,155.28613908573138,19.692751990770596,18,0,0
gamma,3.0,27,0.9168424375973057,44.904848185213766,121.80697829622036,19.30177383293081,18,0,0
gamma,3.0,28,0.9804560977622939,83.23667736918337,135.14565190668745,19.13638894991052,24,0,0
gamma,3.0,29,0.25934320046955284,11.620736782756332,126.24488873350379,19.270430718421384,6,0,0
gamma,3.0,30,0.9925937905103155,136.6669516221375,138.6064192379572,19.468420427905528,8,0,0
gamma,3.0,31,0.7020645810720223,28.108928500805515,146.3126654686386,19.890058662767387,15,0,0
gamma,3.0,32,0.07493442051118626,11.71101395071448,138.61071719522403,19.634650526835685,6,0,0
gamma,3.0,33,0.8762405079270398,55.56822516569488,130.61594772521238,19.52748012951474,22,0,0
gamma,3.0,34,0.8533432898750998,50.6824195785039,145.38761564574204,19.50605042561608,16,0,0
gamma,3.0,35,0.7126623031074425,44.44980699059848,122.2834856327839,18.75881588596007,19,0,0
gamma,3.0,36,0.28564588496865395,13.07590453056775,130.89834794692936,19.836400500464837,6,0,0
gamma,3.0,37,0.9893192471024257,30.596278822602326,142.4977013369503,19.749254739787048,15,0,0
gamma,3.0,38,0.9286393656279044,17.14742457494038,141.92791523659432,19.997846395147764,12,0,0
gamma,3.0,39,0.9995144016853603,48.795460161126414,130.36227366177894,19.725680455529655,25,0,0
