sparsity,seed,policy,utility,cost,budget,budget_violated,oracle_utility,regret
0.25,24,react_capped,0.8517009740687159,86.63906679730553,122.18993600809071,0,0.9916341819274037,0.1399332078586878
0.25,24,bwk_vanilla,0.7874372297157297,66.2630936288252,122.18993600809071,0,0.9916341819274037,0.204196952211674
0.25,24,cbuc,0.9985755947974142,15.042260270931576,122.18993600809071,0,0.9916341819274037,-0.006941412870010488
0.25,24,cbuc_aggr,0.9973853329763391,24.86187670170964,122.18993600809071,0,0.9916341819274037,-0.005751151048935421
0.25,25,react_capped,0.9715423521270384,108.59019678124221,144.5590493001257,0,0.9964995668296236,0.024957214702585162
0.25,25,bwk_vanilla,0.9914441018255489,140.69108761368443,144.5590493001257,0,0.9964995668296236,0.005055465004074722
0.25,25,cbuc,0.7900364612688282,23.769680880471256,144.5590493001257,0,0.9964995668296236,0.2064631055607954
0.25,25,cbuc_aggr,0.8618773527250074,128.74633629281416,144.5590493001257,0,0.9964995668296236,0.13462221410461617
0.25,26,react_capped,0.8162122348229957,85.3036382705467,149.30508797225986,0,0.9955953477047339,0.17938311288173825
0.25,26,bwk_vanilla,0.9743901520006877,106.53764947007932,149.30508797225986,0,0.9955953477047339,0.02120519570404622
0.25,26,cbuc,0.9958785486786776,14.433522752424974,149.30508797225986,0,0.9955953477047339,-0.00028320097394374244
0.25,26,cbuc_aggr,0.9991844152821977,25.199584136999196,149.30508797225986,0,0.9955953477047339,-0.0035890675774638003
0.25,27,react_capped,0.6169892487686606,76.67515330177515,122.3271952549873,0,0.9959789358537691,0.3789896870851085
0.25,27,bwk_vanilla,0.7246479677530004,69.24406175739114,122.3271952549873,0,0.9959789358537691,0.2713309681007686
0.25,27,cbuc,0.9578923728042625,33.36771203639026,122.3271952549873,0,0.9959789358537691,0.03808656304950653
0.25,27,cbuc_aggr,0.06713071080265043,5.732518456120489,122.3271952549873,0,0.9959789358537691,0.9288482250511186
0.25,28,react_capped,0.7221755043408382,87.31003941328227,144.74968807658283,0,0.9976734416069182,0.27549793726607996
0.25,28,bwk_vanilla,0.6594953516952139,89.26199291157234,144.74968807658283,0,0.9976734416069182,0.3381780899117043
0.25,28,cbuc,0.9686094998629432,19.79941124437025,144.74968807658283,0,0.9976734416069182,0.029063941743974975
